4407715,25864632,2623245,pv,1601688557
1583500,219408,11637924,pv,1601688557
231500,14476776,7396008,pv,1601688557
3088650,14025762,2948778,pv,1601688557
3889705,29673984,7729452,pv,1601688557
4407230,6754188,14886840,pv,1601688557
4726055,23902800,3897570,pv,1601688557
942860,20540658,6289917,pv,1601688557
1245135,16961118,8670333,pv,1601688557
3018755,23110566,7396008,pv,1601688557
1930875,12622068,10632759,pv,1601688558
3251905,25470414,7674732,pv,1601688558
2727055,17690532,13019166,pv,1601688558
4439125,19507830,9013929,pv,1601688558
5068810,488442,3242355,pv,1601688558
616320,30529176,3060261,pv,1601688558
372810,26737416,3243111,pv,1601688558
4740815,8378640,3649851,pv,1601688558
2794440,12675198,3088377,pv,1601688558
2409040,17902668,2651880,pv,1601688558
4048205,14926128,10822083,pv,1601688558
5047985,8953980,9007683,pv,1601688558
3896880,2032692,5395020,pv,1601688558
1582665,3856410,7396008,pv,1601688558
2467375,8838522,14093916,pv,1601688558
4715375,25995774,2897427,buy,1601688558
4834830,13332144,462120,pv,1601688558
2433630,19317186,480543,pv,1601688558
186435,24723084,92028,pv,1601688558
3682640,16372830,6394593,pv,1601688558
3783285,455208,514587,pv,1601688558
1928490,18416190,3242355,pv,1601688558
1066165,15821964,2172960,pv,1601688558
1966940,14535666,3242355,pv,1601688558
4715375,27236796,11637675,buy,1601688558
4250535,27610614,2948778,pv,1601688559
3449805,10154484,7561131,pv,1601688559
1612540,2597172,14268315,pv,1601688559
1650425,16514958,14268315,pv,1601688559
3343565,23218836,6545805,cart,1601688559
4809850,3868626,706602,pv,1601688559
4331615,19488594,13375284,pv,1601688559
5070225,3299844,14268315,pv,1601688559
2349435,15132558,2948778,pv,1601688559
2252505,27509802,14504739,pv,1601688559
3200285,6048864,13901859,pv,1601688559
1743355,28309644,4444005,pv,1601688559
3045205,27080976,447576,pv,1601688559
2594170,15949188,10822083,pv,1601688559
2116825,18074310,3960879,pv,1601688560
894875,27358782,712338,pv,1601688560
5008705,17633892,1660095,pv,1601688560
945555,22326672,5637582,pv,1601688560
339310,25999074,2261952,pv,1601688560
591695,20606838,11019147,pv,1601688560
4086920,26375346,9307257,pv,1601688560
1669615,29619180,14404278,pv,1601688560
1113160,16703430,14268315,pv,1601688560
3295140,13878108,7561131,pv,1601688560
3521265,3045666,10062558,cart,1601688560
901920,9041400,2658609,pv,1601688560
1715975,28129764,14268315,fav,1601688560
4688020,1864422,3242355,pv,1601688560
3856130,8725434,2390568,pv,1601688561
2946520,4116240,12047460,pv,1601688561
3904995,18253146,1233459,pv,1601688561
3232920,9573894,6289917,pv,1601688561
3402950,26854368,8656926,pv,1601688561
4830900,23115396,2950839,pv,1601688561
56945,20884602,7561131,pv,1601688561
1381640,25211844,4048683,pv,1601688561
633605,21768330,63177,cart,1601688561
2983790,17196282,5637582,pv,1601688561
1477460,21335400,10739262,pv,1601688561
688665,23408484,4048683,pv,1601688561
698695,5399214,2110461,pv,1601688561
2056670,20279586,7065216,pv,1601688561
1890730,6144426,4704591,pv,1601688561
231900,18744558,8200113,buy,1601688562
5020890,21489282,14146353,pv,1601688562
2805310,24133068,10822083,pv,1601688562
4585725,8788080,12653718,pv,1601688562
2199450,419958,4940259,pv,1601688562
3150585,9861480,9007683,pv,1601688562
1300515,26316156,4704591,pv,1601688562
4110625,43548,14404278,pv,1601688562
4614740,19536264,6289917,pv,1601688562
4617820,2984766,7562313,pv,1601688562
2019570,2588172,9897465,pv,1601688562
4841950,354660,14404278,pv,1601688562
2476895,27799212,3242355,pv,1601688562
4337240,8607582,12437439,pv,1601688562
1058255,19758288,8960835,pv,1601688562
1002650,27353748,13074882,pv,1601688562
4561995,2056962,462120,pv,1601688562
1092345,20072928,13014861,pv,1601688562
4901890,2998248,2948778,pv,1601688562
4546060,7918314,14268315,pv,1601688563
4337550,19758108,12490977,pv,1601688563
1951515,14736180,2871357,buy,1601688563
4435135,2028732,12437439,pv,1601688563
3449270,11853528,14268315,pv,1601688563
1388350,12164454,2211552,pv,1601688563
3809665,28285632,10378686,pv,1601688563
3004095,6096702,12437439,pv,1601688563
326800,23517522,4258251,pv,1601688563
3274680,18137904,2172960,pv,1601688563
2296850,16226274,13387077,buy,1601688563
635760,9865416,600834,pv,1601688563
2021815,22293906,8775480,cart,1601688563
4537330,20652822,9007683,pv,1601688563
2405145,18199248,7674732,pv,1601688563
1177640,4639860,2785347,buy,1601688563
5081950,25566180,4392348,pv,1601688563
993880,8467650,7396008,pv,1601688563
171815,15789408,3122181,pv,1601688563
3488845,17314656,11146587,pv,1601688563
1818155,15727086,12511257,pv,1601688563
877505,14665884,5984820,pv,1601688564
3196630,25010118,4549227,pv,1601688564
2309020,7169298,9338451,pv,1601688564
1355545,5904138,12544083,pv,1601688564
4932005,4610154,5577831,pv,1601688564
1866485,18956844,4423113,pv,1601688564
2951425,27092388,3242355,pv,1601688564
3481315,11465490,5637582,pv,1601688564
859485,27283062,9307257,pv,1601688564
573320,26127594,7345779,cart,1601688564
1919190,14054154,14268315,pv,1601688565
1651455,6010656,9007683,pv,1601688565
3226605,13610946,1123752,pv,1601688565
393650,2572218,14404278,pv,1601688565
2578250,11582466,10822083,pv,1601688565
2546270,4584684,6289917,pv,1601688565
2708580,8826570,3961590,pv,1601688565
2282150,3788040,4270962,pv,1601688565
3314750,3270030,8778060,fav,1601688565
3371995,27052104,1712205,cart,1601688565
5077770,18480894,12511257,cart,1601688565
2357735,4678020,7396008,pv,1601688565
2865630,30933516,2403663,pv,1601688565
4433435,27678282,12728151,pv,1601688565
3616260,13913370,12128670,pv,1601688565
4593675,18110772,13066308,pv,1601688565
2578225,18666198,14368296,pv,1601688566
1147090,28427400,7562313,pv,1601688566
761910,11403210,3879675,pv,1601688566
3956000,18896952,8206398,cart,1601688566
1607675,7786578,13930050,pv,1601688566
3944315,5509704,3904284,pv,1601688566
3028800,28975158,12906984,pv,1601688566
4782485,26946108,3185571,fav,1601688566
921865,16151310,11429100,pv,1601688566
3398830,19916388,12455403,pv,1601688566
736955,28705656,8656926,cart,1601688566
4710720,13634814,2211552,pv,1601688566
3909415,30845706,6933870,pv,1601688566
4586980,4980252,8946081,pv,1601688566
4365280,18023898,8001969,pv,1601688566
4553285,13548804,12854625,pv,1601688566
949545,13222584,2703846,pv,1601688566
3392135,3858774,9196935,pv,1601688566
3580485,27278556,5152428,pv,1601688566
1752530,6025860,14268315,pv,1601688566
2390605,4350762,14404278,pv,1601688566
3031240,5996376,6289917,pv,1601688567
2572595,3351042,10822083,pv,1601688567
4397195,18808134,4887105,pv,1601688567
1266900,29401806,3960879,pv,1601688567
2558625,13139862,3681981,pv,1601688567
2232340,8823888,3960879,pv,1601688567
4911570,26916570,3154110,pv,1601688567
1044475,28646262,12437439,pv,1601688567
4675130,19032108,10822083,pv,1601688567
2227900,19063698,14071263,buy,1601688567
4555805,15491628,7561131,pv,1601688567
3508115,24798792,12068103,pv,1601688567
1696125,27516090,4193736,pv,1601688567
866880,6340908,13094646,pv,1601688567
4489140,20715672,3898419,pv,1601688567
4692770,30545994,4392348,pv,1601688567
2724165,330390,1962135,pv,1601688567
2110270,8476854,8706192,pv,1601688568
3404385,3742476,3154110,pv,1601688568
2576265,2391150,462120,pv,1601688568
1707970,27232302,10936086,pv,1601688568
265695,17220798,14268315,pv,1601688568
4517290,25186092,14093916,pv,1601688568
612995,7474404,13730622,pv,1601688568
4712920,7396218,7561131,pv,1601688568
3701480,21163074,6289917,pv,1601688568
3131175,23872362,9474747,cart,1601688568
226545,26300856,8898909,pv,1601688568
1105,26779968,10822083,pv,1601688568
1726875,28824318,9324132,cart,1601688568
2489950,16568868,12047460,pv,1601688568
2255395,27082044,2016003,pv,1601688568
5088125,7907052,12151836,pv,1601688568
2778235,29203500,3505788,cart,1601688569
4887680,20344692,13546458,pv,1601688569
3195150,27085272,8939388,pv,1601688569
979460,17320758,12437439,pv,1601688569
1658660,27620184,3242355,pv,1601688569
2839970,2943498,10822083,pv,1601688569
1438420,19715310,3796074,pv,1601688569
534880,26075742,9628770,pv,1601688569
4773985,19971684,10822083,pv,1601688569
438125,26200734,10822083,pv,1601688569
3425000,11751846,2261952,pv,1601688569
825795,3317208,4584399,pv,1601688569
1900150,930492,447576,pv,1601688569
1826810,8210088,12011796,pv,1601688569
3199030,6539910,7396008,pv,1601688569
1195700,2995134,14404278,pv,1601688569
2857810,18667026,856749,pv,1601688570
3548785,3045096,6214305,cart,1601688570
3318870,23847714,5553468,pv,1601688570
4534920,3956220,7026348,pv,1601688570
2252740,15793842,11566797,pv,1601688570
4091055,28190994,306816,pv,1601688570
2447625,14199600,9007683,pv,1601688570
3024390,11163798,3960879,pv,1601688570
32000,19627782,13990503,pv,1601688570
745355,18282612,3455259,pv,1601688570
2506615,9400200,13920933,pv,1601688571
2608445,13607742,14071263,pv,1601688571
5955,14497062,10822083,pv,1601688571
2389180,23302092,13071969,pv,1601688571
901260,18976044,543546,pv,1601688571
4174335,13455432,12068103,pv,1601688571
3027600,9019770,12653718,pv,1601688571
3017325,10509282,14156721,pv,1601688571
3841230,4233342,9474747,pv,1601688571
1606490,27464958,14452581,pv,1601688571
2696965,18549378,7065216,pv,1601688571
1355580,26699766,12511257,pv,1601688571
4877235,23284776,14071263,pv,1601688571
3453635,28666908,5177496,pv,1601688571
1939775,11434284,4392348,pv,1601688571
4207105,17219118,14268315,pv,1601688571
2115715,19534494,7065216,pv,1601688572
2055560,1182156,2897427,cart,1601688572
3446710,22244148,196086,pv,1601688572
1465720,27835356,13057959,pv,1601688572
4129410,23981712,7065216,pv,1601688572
833875,16211640,8206398,pv,1601688572
595310,25382130,5637582,pv,1601688572
3975465,27769542,2711427,pv,1601688572
487285,30820710,9196935,pv,1601688572
3417715,13448046,7065216,pv,1601688572
3710220,17865030,5732769,pv,1601688572
3310440,14486670,3897570,pv,1601688572
1003435,2334162,14268315,pv,1601688572
3799875,22701792,4372101,pv,1601688572
4023365,4339518,10739262,pv,1601688572
3531365,12370194,14404278,pv,1601688572
2330010,2231310,4726866,pv,1601688572
1588110,5200968,12437439,pv,1601688572
2459195,5408298,5577831,pv,1601688572
2136715,21449238,8945568,pv,1601688573
3939950,13183764,13930050,pv,1601688573
4207105,7014504,14268315,pv,1601688573
3488620,15697296,1294356,buy,1601688573
2284350,26864562,8081088,pv,1601688573
2557955,14486880,8778060,pv,1601688573
627140,4000386,10796736,buy,1601688573
627140,11772864,1098336,buy,1601688573
4634480,28703448,11415195,pv,1601688573
4244955,5297244,13930050,pv,1601688573
2590510,23019342,14268315,pv,1601688573
572355,30031956,3242355,pv,1601688573
3095540,12280056,11927361,pv,1601688573
2612970,22465350,7065216,pv,1601688573
4747815,4880886,9897465,cart,1601688573
1830275,14053938,12437439,pv,1601688573
3831055,24307788,13375284,pv,1601688573
2964400,2497080,10200501,cart,1601688573
274940,16901802,5637582,pv,1601688573
137780,16036290,3897570,pv,1601688573
2085010,19532226,9007683,pv,1601688573
4755920,19214394,7745823,cart,1601688573
83860,16831398,5362530,pv,1601688573
1491475,23123328,1233459,pv,1601688574
3179525,15342654,10771404,pv,1601688574
2631835,9034974,5637582,pv,1601688574
248830,3612246,13930050,pv,1601688574
3780730,8328198,7674732,pv,1601688574
3843200,7870980,9897465,pv,1601688574
990440,29464080,3649851,pv,1601688574
1471755,14800596,5637582,pv,1601688574
15670,6909504,3960879,pv,1601688574
1766460,26334690,12667149,pv,1601688574
1318760,12159510,12544083,pv,1601688574
1937655,15351240,14404278,pv,1601688574
3496835,23568330,12511257,pv,1601688574
4529040,4168788,7222188,pv,1601688574
310065,12900678,3960879,pv,1601688574
4543370,15045762,1145550,pv,1601688575
3172585,7514970,6394593,pv,1601688575
4893395,10394148,8206398,pv,1601688575
1553085,19858488,12544083,pv,1601688575
1634565,17445324,13930050,pv,1601688575
2588360,19931718,10144749,pv,1601688575
2432540,17124174,3960879,pv,1601688575
843090,1518360,2948778,pv,1601688575
705795,19160250,12511257,pv,1601688575
2838435,29679432,1902102,pv,1601688575
633450,24695724,8657667,pv,1601688576
1244765,97806,11279754,pv,1601688576
2185150,20375226,11323536,pv,1601688576
2787870,27744330,8761428,pv,1601688576
861500,1175100,2948778,pv,1601688576
2825975,18737286,7065216,pv,1601688576
4933055,6089904,13676961,pv,1601688576
1115835,13627878,14268315,pv,1601688576
3509790,28085940,8206398,pv,1601688576
2060450,26580126,10739262,pv,1601688576
972585,14486568,10573530,pv,1601688576
2249385,9636978,14404278,pv,1601688576
2315265,21271896,5577831,pv,1601688577
52960,29557602,339306,pv,1601688577
5048160,27230118,5637582,pv,1601688577
2174735,26101704,12208500,pv,1601688577
700985,21942204,13273107,cart,1601688577
2064220,30343728,2948778,pv,1601688577
3477820,11748168,10822083,pv,1601688577
4507960,3967704,14268315,fav,1601688577
3013955,14822016,7065216,pv,1601688577
4224730,17427750,9416115,cart,1601688577
194035,19193886,7065216,pv,1601688577
378455,30654300,12544083,pv,1601688578
3368710,26623476,7396008,pv,1601688578
393515,71472,6573657,pv,1601688578
4595265,24061860,2658609,pv,1601688578
276030,23413722,9307680,cart,1601688578
3757650,13698612,14268315,pv,1601688578
4495080,14540928,1988538,pv,1601688578
330945,22589100,3242355,pv,1601688578
991375,11265234,3960879,pv,1601688578
5063170,18128610,14146353,pv,1601688578
125280,3268038,10936086,pv,1601688578
3065890,22817760,13920933,cart,1601688578
3519450,17973204,15138396,pv,1601688578
3272700,21494370,2620563,pv,1601688578
4132060,4471884,12854625,pv,1601688578
4729025,20928114,15213801,pv,1601688578
1928915,29805750,8817786,pv,1601688578
3787055,27826242,5362530,pv,1601688578
80315,8112630,7065216,pv,1601688578
159000,10925160,7920354,pv,1601688579
1827150,20741112,10739262,pv,1601688579
4236210,11448768,4048683,pv,1601688579
1264540,15102654,8191401,pv,1601688579
836515,11476266,7561131,pv,1601688579
3688375,17563188,13528074,pv,1601688579
547005,11011290,11215845,pv,1601688579
4834635,20663244,3827088,pv,1601688579
2862130,10491456,8633016,pv,1601688579
2382695,26195244,1154265,pv,1601688579
3782385,10993812,3242355,pv,1601688579
3988895,22679790,600834,pv,1601688579
2908950,4777830,1712205,pv,1601688579
4544910,29114760,12544083,pv,1601688579
4998565,26991798,2948778,pv,1601688579
3929505,10565382,4644834,pv,1601688579
2818230,12362532,12653718,pv,1601688579
2810340,15823824,7396008,pv,1601688579
4048745,3246528,3960879,pv,1601688580
2920775,9658980,3960879,pv,1601688580
272120,22577640,9014559,pv,1601688580
2085345,10236882,2948778,pv,1601688580
4427790,19846980,2261952,pv,1601688580
1145920,3589164,3088377,pv,1601688580
3501950,8748432,14268315,pv,1601688580
2070060,27297066,15160524,pv,1601688580
3095755,28160676,7065216,pv,1601688580
92445,2058222,3242355,pv,1601688580
1169870,15038640,12876357,pv,1601688580
729510,13680636,4466439,pv,1601688580
607115,12419508,1903170,pv,1601688580
1261275,25289526,7085484,fav,1601688580
376770,6623358,14268315,pv,1601688580
2067510,3436218,11215845,pv,1601688580
578465,26024862,14268315,pv,1601688580
3359460,29641404,834519,pv,1601688580
53855,24548094,10822083,pv,1601688580
4314680,29499564,3960879,pv,1601688581
4267600,20772816,14479413,cart,1601688581
3637520,7117284,9007683,pv,1601688581
2554535,19709538,13930050,pv,1601688581
3947990,6441732,7459734,pv,1601688581
4329905,121596,14268315,pv,1601688581
3924310,7167816,8014191,pv,1601688581
4674915,24478926,12248334,pv,1601688581
2470600,23343564,7920354,pv,1601688581
2709015,15301452,7065216,pv,1601688581
3126540,15010866,14404278,pv,1601688581
2907640,30320472,9371352,fav,1601688581
3034985,9881166,6289917,pv,1601688581
2323750,1219464,12437439,pv,1601688582
5011170,922242,7674732,pv,1601688582
44985,2414016,9482778,pv,1601688582
1253430,26535966,3827088,pv,1601688582
153570,12910812,2354490,pv,1601688582
557805,8066676,10822083,cart,1601688582
257230,22469286,9831672,pv,1601688582
2754525,10984440,637347,pv,1601688582
57710,18532080,12437439,pv,1601688582
1465865,19464804,14404278,pv,1601688582
4726335,4912380,14755314,pv,1601688582
1187765,23267118,1130511,pv,1601688582
3659275,14997408,13930050,cart,1601688582
1629290,18882612,9338451,pv,1601688583
2261095,9728154,2211552,pv,1601688583
570960,16658970,12437439,pv,1601688583
3647770,5586408,7396008,pv,1601688583
394915,19555080,4720278,pv,1601688583
3311280,14701752,10822083,pv,1601688583
556655,29627958,10822083,pv,1601688583
293835,27152766,14268315,pv,1601688583
3962355,4709406,7065216,pv,1601688583
3291470,6704490,10685922,pv,1601688583
2365390,1903740,10822083,pv,1601688583
2685625,16509204,2261952,pv,1601688583
2802295,12179304,8206398,pv,1601688583
3916265,25841430,13074882,pv,1601688583
3919715,23839410,12437439,pv,1601688583
750185,15020328,14404278,pv,1601688583
4716495,4758372,10822083,pv,1601688583
3596750,2812656,712338,pv,1601688583
95890,15073056,7396008,pv,1601688584
2838435,9119754,12733461,pv,1601688584
210155,2928558,12208500,pv,1601688584
449545,20060712,14268315,pv,1601688584
3781475,29276658,14268315,pv,1601688584
4686970,29339706,9897465,pv,1601688584
1158565,30428100,4720395,cart,1601688584
4877235,22752270,9007683,pv,1601688584
3825945,18695718,7065216,pv,1601688584
3683390,19858632,10573530,pv,1601688584
1594645,2372556,3960879,fav,1601688584
2149430,30563100,269391,pv,1601688584
762780,7981266,8361255,pv,1601688585
4244125,5980302,3060261,pv,1601688585
2915625,18916440,10822083,pv,1601688585
3942570,20213970,14404278,pv,1601688585
4156640,5053182,14268315,pv,1601688585
1914790,12136494,10385469,pv,1601688585
1240705,3475680,14268315,pv,1601688585
4094085,4691118,7396008,pv,1601688585
719645,26938878,359223,pv,1601688585
4053190,10705116,4718844,pv,1601688585
4181460,19907352,7065216,pv,1601688585
5061805,25492410,9206574,pv,1601688585
653465,5951148,9014559,pv,1601688585
2274760,27695718,7562313,fav,1601688585
4974565,28984980,3154110,pv,1601688585
1828585,12319374,4726866,fav,1601688585
2903260,22213572,10822083,pv,1601688585
4415335,17659746,11927361,pv,1601688585
921130,10059108,2401743,pv,1601688586
5080645,28758450,503613,pv,1601688586
3034975,25987032,730269,pv,1601688586
1635285,11681442,2555811,pv,1601688586
3642880,11520678,14404278,pv,1601688586
3609000,29794692,4193736,pv,1601688586
4198215,23649276,10491690,pv,1601688586
3485095,11205870,4265217,pv,1601688586
4952930,15055566,8656926,pv,1601688586
1619270,11000658,7561131,pv,1601688586
352715,13809174,7065216,pv,1601688586
3751310,6020658,14071263,buy,1601688586
4238710,17863350,2897427,pv,1601688586
701780,19902378,10266003,pv,1601688587
3157020,18633318,6993936,pv,1601688587
3859260,20598546,12081009,pv,1601688587
3296060,12249792,2658609,pv,1601688587
3264020,4110408,7065216,pv,1601688587
4734070,19069548,8217981,pv,1601688587
2044445,2046486,3397287,pv,1601688587
2297485,8191956,8014191,pv,1601688587
2148420,8112978,12437439,pv,1601688587
4721245,6138564,12653718,fav,1601688587
3690755,1259430,4347531,pv,1601688587
1866485,1447980,2403663,pv,1601688587
3333855,6301302,14755314,pv,1601688587
1404340,29518560,8960835,pv,1601688587
2883050,2525628,13930050,pv,1601688587
329735,9962808,1098336,pv,1601688587
3684885,6509412,7065216,pv,1601688587
3479020,20214036,12544083,pv,1601688588
631545,24370188,3960879,pv,1601688588
330945,19599678,3242355,pv,1601688588
1596390,15369660,14268315,pv,1601688588
3365960,13835610,7065216,pv,1601688588
146820,1907544,6289917,pv,1601688588
2281485,11112300,2651880,pv,1601688588
4892610,30481572,13678872,pv,1601688588
4423990,27389736,2016003,pv,1601688588
989180,7281960,12544083,pv,1601688588
1431910,12776724,14018421,pv,1601688588
1248470,9214134,1568853,pv,1601688588
4358890,5376480,9307680,pv,1601688588
3914850,10699488,3649851,pv,1601688588
1434615,25330260,1233459,pv,1601688589
4095250,26998728,12437439,cart,1601688589
2510795,25700886,12544083,pv,1601688589
3637305,30919614,13528074,pv,1601688589
2776435,27878634,7561131,pv,1601688589
4072625,17069790,6210243,pv,1601688589
4551915,30021138,14193573,pv,1601688589
3204375,26059680,12733461,pv,1601688589
1806555,15622902,2948778,pv,1601688589
530970,16364754,11237472,pv,1601688589
5004530,21302172,6217419,pv,1601688589
1797225,19828644,14268315,pv,1601688589
1296525,1322940,9047556,pv,1601688589
2231510,388554,12455403,fav,1601688589
4691790,16635336,12477216,pv,1601688589
2589800,19098102,7561131,pv,1601688590
4308485,18343566,10822083,fav,1601688590
2940075,11709900,8761428,pv,1601688590
4278565,16654176,12437439,pv,1601688590
485480,1503084,7396008,pv,1601688590
3927425,11208660,11920185,pv,1601688590
4162450,765786,2950839,pv,1601688590
3157885,19182462,14268315,pv,1601688590
3750645,9501342,4643922,pv,1601688590
1905145,5807382,306816,pv,1601688590
2157990,8216652,3960879,pv,1601688590
1827895,20024886,8656926,pv,1601688590
1542560,13840986,523470,pv,1601688590
3647160,528396,447576,pv,1601688590
1146840,11875572,10761324,pv,1601688590
4497810,26290536,8651172,pv,1601688590
3812385,17375520,4726866,pv,1601688591
4202830,846978,14268315,pv,1601688591
2935855,20963340,7561131,fav,1601688591
3074650,10546596,12635550,pv,1601688591
3877865,2694708,12294696,pv,1601688591
2555520,11090496,2403663,buy,1601688591
2764480,650094,10822083,pv,1601688591
4199550,27541926,14268315,pv,1601688591
2095980,4380324,10822083,pv,1601688592
240345,11426820,2948778,pv,1601688592
3488620,20396268,1145550,pv,1601688592
56000,7859496,12437439,pv,1601688592
2118960,19360758,1154265,pv,1601688592
2122230,26803698,1233459,cart,1601688592
3637520,19694238,14071263,pv,1601688592
3583150,21123024,7065216,pv,1601688592
16785,10883766,447576,pv,1601688592
2010925,25167450,918606,cart,1601688592
378495,26855130,447576,cart,1601688592
4560235,24301230,9035301,pv,1601688592
1342880,16504308,3960879,pv,1601688592
366990,19322550,14268315,pv,1601688592
820720,3722508,8448906,pv,1601688592
4314720,16796892,10822083,pv,1601688592
390920,7806054,12437439,pv,1601688592
2737875,16727232,12626058,pv,1601688593
4113060,8396748,12437439,pv,1601688593
1120030,23546478,14289153,pv,1601688593
314465,17210346,2711427,pv,1601688593
1723350,13955592,12437439,pv,1601688593
114605,18005376,6394593,pv,1601688593
2379215,9403182,8482332,fav,1601688593
4376065,12345516,5955993,pv,1601688594
670875,2587476,14404278,pv,1601688594
2628440,24056904,12437439,pv,1601688594
1291270,11769096,7396008,fav,1601688594
1629290,4632840,8107575,pv,1601688594
2246785,3703350,4260615,pv,1601688594
1602130,11732700,2623245,pv,1601688594
379595,2881026,11323536,cart,1601688594
2777175,17688690,7735941,fav,1601688594
2312465,9427704,8206398,pv,1601688594
884600,12015888,3827088,pv,1601688594
2450150,21660936,14268315,pv,1601688594
2911925,3717144,5362530,pv,1601688594
3182235,1697214,7358379,pv,1601688594
1291270,206304,8656926,fav,1601688594
412665,15813792,8674224,pv,1601688594
1806555,12034518,2948778,pv,1601688594
3182735,30680628,3827088,cart,1601688594
4341485,12891702,2948778,pv,1601688594
1839850,22942434,4718844,pv,1601688595
4646435,25798650,2948778,pv,1601688595
137395,12988908,12653718,pv,1601688595
3503725,7096500,7438260,pv,1601688595
3147380,16423134,8817786,pv,1601688595
1344345,29679588,3843681,pv,1601688595
5011170,26012118,11522715,pv,1601688595
894875,13273860,12294696,pv,1601688595
2837325,7651872,14268315,pv,1601688595
1116420,1207158,10796736,pv,1601688595
4712920,11871798,14054586,pv,1601688595
4779135,2321310,3242355,pv,1601688595
1117665,13706574,2670150,pv,1601688595
4785525,7748262,3475425,pv,1601688595
3437240,22934562,13071969,pv,1601688595
268405,4180308,10822083,pv,1601688596
4665390,30323730,5502078,pv,1601688596
1300250,29558934,6464601,pv,1601688596
4904670,458310,9324132,pv,1601688596
3325080,12821556,5577831,pv,1601688596
4298290,13946106,9901953,pv,1601688596
3335955,532962,14071263,pv,1601688596
2934710,14658288,10175586,pv,1601688596
3412180,336222,1205295,pv,1601688596
2801630,3733836,11274627,pv,1601688596
3009430,26151282,447576,pv,1601688596
1468435,14223372,7396008,pv,1601688596
4141800,26206914,14404278,pv,1601688596
1629550,16871844,12437439,pv,1601688596
